8/10/2018,89,69
8/11/2018,88,71
8/12/2018,87,69
8/13/2018,90,68
8/14/2018,88,66
8/15/2018,88,65
8/16/2018,90,67
8/17/2018,90,68
8/18/2018,86,73
8/19/2018,86,72
8/20/2018,86,71
8/21/2018,86,71
8/22/2018,86,67
8/23/2018,82,66
8/24/2018,84,63
8/25/2018,81,62
8/26/2018,86,64
8/27/2018,88,65
8/28/2018,89,67
8/29/2018,90,69
8/30/2018,90,67
8/31/2018,87,66
9/1/2018,86,68
9/2/2018,88,68
9/3/2018,87,68
9/4/2018,87,68
9/5/2018,85,69
9/6/2018,84,72
9/7/2018,87,69
